match,match_weight,repo_full_name,repo_html_url,repo_id
MS13-037,6.285157600326828e-06,scmanjarrez/CVEScannerV2DB,https://github.com/scmanjarrez/CVEScannerV2DB,394995609
MS13-037,4.694835680751174e-05,offensive-security/exploitdb,https://github.com/offensive-security/exploitdb,14902556
MS13-037,8.664009703690868e-05,sepehrdaddev/packetstorm-exploits,https://github.com/sepehrdaddev/packetstorm-exploits,271076842
MS13-037,0.0002133560913164,rapid7/metasploit-framework,https://github.com/rapid7/metasploit-framework,2293158
MS13-037,0.0002134016218523,ru-faraon/metasploit-framework,https://github.com/ru-faraon/metasploit-framework,372254030
MS13-037,0.0002148227712137,talentsec/metasploit,https://github.com/talentsec/metasploit,370253962
MS13-037,0.0002649006622516,hahwul/mad-metasploit,https://github.com/hahwul/mad-metasploit,102696209
MS13-037,0.0003074085459575,AlanFoster/metasploit-docs-spike,https://github.com/AlanFoster/metasploit-docs-spike,262667812
MS13-037,0.009259259259259259,unkn0wnh4ckr/hackers-tool-kit,https://github.com/unkn0wnh4ckr/hackers-tool-kit,166695695
MS13-037,0.010204081632653,Dex556/FindSploit,https://github.com/Dex556/FindSploit,384150130
MS13-037,0.01020408163265306,1N3/Findsploit,https://github.com/1N3/Findsploit,32337400
