match,match_weight,repo_full_name,repo_html_url,repo_id
MS11-046,6.285157600326828e-06,scmanjarrez/CVEScannerV2DB,https://github.com/scmanjarrez/CVEScannerV2DB,394995609
MS11-046,1.1859582542694495e-05,scipag/vulscan,https://github.com/scipag/vulscan,84558222
MS11-046,4.694835680751174e-05,offensive-security/exploitdb,https://github.com/offensive-security/exploitdb,14902556
MS11-046,8.664009703690868e-05,sepehrdaddev/packetstorm-exploits,https://github.com/sepehrdaddev/packetstorm-exploits,271076842
MS11-046,0.0002649006622516,hahwul/mad-metasploit,https://github.com/hahwul/mad-metasploit,102696209
MS11-046,0.0018115942028985,nop-tech/Pentesting,https://github.com/nop-tech/Pentesting,365018640
MS11-046,0.002583979328165375,mikaelkall/HackingAllTheThings,https://github.com/mikaelkall/HackingAllTheThings,150547417
MS11-046,0.0034602076124567,SecWiki/windows-kernel-exploits,https://github.com/SecWiki/windows-kernel-exploits,89315980
MS11-046,0.0034602076124567,mishmashclone/SecWiki-windows-kernel-exploits,https://github.com/mishmashclone/SecWiki-windows-kernel-exploits,225470403
MS11-046,0.0034602076124567,asr511/windows-kernel-exploits,https://github.com/asr511/windows-kernel-exploits,400130573
MS11-046,0.0037735849056603,alichtman/writeups,https://github.com/alichtman/writeups,196810793
MS11-046,0.0038910505836575,Mr-xn/Penetration_Testing_POC,https://github.com/Mr-xn/Penetration_Testing_POC,198552685
MS11-046,0.0041152263374485,offensive-security/exploitdb-papers,https://github.com/offensive-security/exploitdb-papers,111840859
MS11-046,0.0083333333333333,xiazibet/super-guacamole,https://github.com/xiazibet/super-guacamole,232375745
MS11-046,0.0169491525423728,k8gege/k8gege.github.io,https://github.com/k8gege/k8gege.github.io,184059352
MS11-046,0.02,yzddmr6/As-Exploits,https://github.com/yzddmr6/As-Exploits,312134883
MS11-046,0.027027027027027,godspeedcurry/ExploitTools,https://github.com/godspeedcurry/ExploitTools,265785289
MS11-046,0.0333333333333333,demilson/WindowsExploit,https://github.com/demilson/WindowsExploit,381191322
MS11-046,0.04,k8gege/K8tools,https://github.com/k8gege/K8tools,172221125
MS11-046,0.08333333333333333,leecybersec/exploitation,https://github.com/leecybersec/exploitation,320358323
MS11-046,0.125,nullprism/htb-boxes,https://github.com/nullprism/htb-boxes,392510036
MS11-046,0.1666666666666666,3hydraking/CVE-2011-1249,https://github.com/3hydraking/CVE-2011-1249,384774726
MS11-046,0.1666666666666666,nullarmor/hackthebox-exploits,https://github.com/nullarmor/hackthebox-exploits,243875577
