match,match_weight,repo_url,repo_full_name,repo_id
BID-40820,0.33333333,https://github.com/0x48piraj/PwnHouse,0x48piraj/PwnHouse,190871257
BID-40820,0.01136364,https://github.com/ksmaheshkumar/metasploit,ksmaheshkumar/metasploit,31601285
