match,match_weight,repo_url,repo_full_name,repo_id
OSVDB-2006,0.50000000,https://github.com/jeremyreeder/metasploit-modules,jeremyreeder/metasploit-modules,217154711
OSVDB-2006,0.50000000,https://github.com/tarxien/rubyfire,tarxien/rubyfire,224729746
OSVDB-2006,0.00362319,https://github.com/cys3c/viper-shell,cys3c/viper-shell,94091391
