match,match_weight,repo_full_name,repo_html_url,repo_id
MS15-015,0.0034602076124567,asr511/windows-kernel-exploits,https://github.com/asr511/windows-kernel-exploits,400130573
MS15-015,0.0034602076124567475,SecWiki/windows-kernel-exploits,https://github.com/SecWiki/windows-kernel-exploits,89315980
MS15-015,0.0034602076124567475,mishmashclone/SecWiki-windows-kernel-exploits,https://github.com/mishmashclone/SecWiki-windows-kernel-exploits,225470403
MS15-015,0.0037735849056603774,alichtman/writeups,https://github.com/alichtman/writeups,196810793
MS15-015,0.0058479532163742,AonCyberLabs/Windows-Exploit-Suggester,https://github.com/AonCyberLabs/Windows-Exploit-Suggester,21613236
MS15-015,0.0058479532163742,3hydraking/Windows-Exploit-Suggester-Python3,https://github.com/3hydraking/Windows-Exploit-Suggester-Python3,386444638
MS15-015,0.005847953216374269,evilmorty06/Windows-Exploit-Suggester-Functional,https://github.com/evilmorty06/Windows-Exploit-Suggester-Functional,375213138
MS15-015,0.005847953216374269,gotr00t0day/FindExploits,https://github.com/gotr00t0day/FindExploits,376345262
MS15-015,0.0066666666666666,0dff03e35e441de3084d705f632e8976/exploit_win,https://github.com/0dff03e35e441de3084d705f632e8976/exploit_win,385117277
MS15-015,0.02,yzddmr6/As-Exploits,https://github.com/yzddmr6/As-Exploits,312134883
MS15-015,0.02702702702702703,godspeedcurry/ExploitTools,https://github.com/godspeedcurry/ExploitTools,265785289
