match,match_weight,repo_full_name,repo_html_url,repo_id
VU#506989,0.5,jmaddington/Serious-Sam---CVE-2021-36934-Mitigation-for-Datto-RMM,https://github.com/jmaddington/Serious-Sam---CVE-2021-36934-Mitigation-for-Datto-RMM,389410092
VU#506989,0.5,n3tsurge/CVE-2021-36934,https://github.com/n3tsurge/CVE-2021-36934,388194766
