match,match_weight,repo_full_name,repo_html_url,repo_id
MS10-065,1.1859582542694497e-05,scipag/vulscan,https://github.com/scipag/vulscan,84558222
MS10-065,4.694835680751174e-05,offensive-security/exploitdb,https://github.com/offensive-security/exploitdb,14902556
MS10-065,0.0002133560913164,rapid7/metasploit-framework,https://github.com/rapid7/metasploit-framework,2293158
MS10-065,0.0002134016218523,ru-faraon/metasploit-framework,https://github.com/ru-faraon/metasploit-framework,372254030
MS10-065,0.0002148227712137,talentsec/metasploit,https://github.com/talentsec/metasploit,370253962
MS10-065,0.0002649006622516,hahwul/mad-metasploit,https://github.com/hahwul/mad-metasploit,102696209
MS10-065,0.0003074085459575,AlanFoster/metasploit-docs-spike,https://github.com/AlanFoster/metasploit-docs-spike,262667812
MS10-065,0.0034602076124567,asr511/windows-kernel-exploits,https://github.com/asr511/windows-kernel-exploits,400130573
MS10-065,0.0034602076124567475,mishmashclone/SecWiki-windows-kernel-exploits,https://github.com/mishmashclone/SecWiki-windows-kernel-exploits,225470403
MS10-065,0.0034602076124567475,SecWiki/windows-kernel-exploits,https://github.com/SecWiki/windows-kernel-exploits,89315980
MS10-065,0.010204081632653,Dex556/FindSploit,https://github.com/Dex556/FindSploit,384150130
MS10-065,0.01020408163265306,1N3/Findsploit,https://github.com/1N3/Findsploit,32337400
