match,match_weight,repo_url,repo_full_name,repo_id
GPZ-1694,0.09090909,https://github.com/niklasb/sploits,niklasb/sploits,166043035
GPZ-1694,0.00319489,https://github.com/tunz/js-vuln-db,tunz/js-vuln-db,65058285
