repo_id,repo_full_name,file,file_sha1,match
168321109,fabric8-analytics/poc-go-cves,modeling/model_inference/Inference for last n days.ipynb,425cc2cb9de1ef0c5d0878fa23f8c523ffe852d3,CVE-2019-3818
168321109,fabric8-analytics/poc-go-cves,data/normalization/Step 5 - Data Pre-processing.ipynb,4cd6f2d053b56d3ecc8f62d7478e2d3647af3bd4,CVE-2013-7259
168321109,fabric8-analytics/poc-go-cves,modeling/deep_learning/CVE vs Non-CVE Security Modeling - Deep Learning Experiments - v2.ipynb,4e5a38973cb7206750ad20db19a264e039707e0f,CVE-2013-7259
168321109,fabric8-analytics/poc-go-cves,modeling/model_inference/Recent CVEs.ipynb,6aaeec1a4d80e7f9c333db6727919644412a1eff,CVE-2019-8336
168321109,fabric8-analytics/poc-go-cves,data/collection/github/Step 2 - CVE Positive GitHub Links Extraction.ipynb,ac3c4459fb40c34660bff02239e99c2a5adb8c0c,CVE-2018-8629
168321109,fabric8-analytics/poc-go-cves,data/collection/github/Step 2 - CVE Positive GitHub Links Extraction.ipynb,ac3c4459fb40c34660bff02239e99c2a5adb8c0c,CVE-2017-9805
168321109,fabric8-analytics/poc-go-cves,data/collection/github/Step 2 - CVE Positive GitHub Links Extraction.ipynb,ac3c4459fb40c34660bff02239e99c2a5adb8c0c,CVE-2018-8618
168321109,fabric8-analytics/poc-go-cves,data/collection/github/Step 2 - CVE Positive GitHub Links Extraction.ipynb,ac3c4459fb40c34660bff02239e99c2a5adb8c0c,CVE-2018-6824
168321109,fabric8-analytics/poc-go-cves,data/collection/github/Step 2 - CVE Positive GitHub Links Extraction.ipynb,ac3c4459fb40c34660bff02239e99c2a5adb8c0c,CVE-2018-8617
168321109,fabric8-analytics/poc-go-cves,data/collection/github/Step 1 - GitHub Data Retrieval - Big Query.ipynb,c32ffc3afe272a8a848429f988463de3ff19c7e6,CVE-2018-8629
168321109,fabric8-analytics/poc-go-cves,data/collection/github/Step 1 - GitHub Data Retrieval - Big Query.ipynb,c32ffc3afe272a8a848429f988463de3ff19c7e6,CVE-2017-9805
168321109,fabric8-analytics/poc-go-cves,data/collection/github/Step 1 - GitHub Data Retrieval - Big Query.ipynb,c32ffc3afe272a8a848429f988463de3ff19c7e6,CVE-2018-6824
168321109,fabric8-analytics/poc-go-cves,data/collection/github/Step 1 - GitHub Data Retrieval - Big Query.ipynb,c32ffc3afe272a8a848429f988463de3ff19c7e6,CVE-2018-8617
168321109,fabric8-analytics/poc-go-cves,data/collection/github/Step 1 - GitHub Data Retrieval - Big Query.ipynb,c32ffc3afe272a8a848429f988463de3ff19c7e6,CVE-2018-8618
168321109,fabric8-analytics/poc-go-cves,data/collection/github/Step 3 - CVE and Non-CVE GitHub Data Processing and Labeling.ipynb,c533390e47ce32fa19c1d4465baab14f9300f7e2,CVE-2013-7259
168321109,fabric8-analytics/poc-go-cves,data/collection/github/Step 3 - CVE and Non-CVE GitHub Data Processing and Labeling.ipynb,c533390e47ce32fa19c1d4465baab14f9300f7e2,CVE-2017-1000190
168321109,fabric8-analytics/poc-go-cves,data/collection/github/GitHub Data Retrieval - Big Query.ipynb,d20c5a5d9d2b11a03245c412f1866b197a23fa38,CVE-2018-6824
168321109,fabric8-analytics/poc-go-cves,data/collection/github/GitHub Data Retrieval - Big Query.ipynb,d20c5a5d9d2b11a03245c412f1866b197a23fa38,CVE-2018-8629
168321109,fabric8-analytics/poc-go-cves,data/collection/github/GitHub Data Retrieval - Big Query.ipynb,d20c5a5d9d2b11a03245c412f1866b197a23fa38,CVE-2017-9805
168321109,fabric8-analytics/poc-go-cves,data/collection/github/GitHub Data Retrieval - Big Query.ipynb,d20c5a5d9d2b11a03245c412f1866b197a23fa38,CVE-2018-8618
168321109,fabric8-analytics/poc-go-cves,data/collection/github/GitHub Data Retrieval - Big Query.ipynb,d20c5a5d9d2b11a03245c412f1866b197a23fa38,CVE-2018-8617
