match,match_weight,repo_url,repo_full_name,repo_id
ZDI-CAN-12633,0.00000629,https://github.com/Vasileios-Mavroeidis/semantic-stix-vulnerability,Vasileios-Mavroeidis/semantic-stix-vulnerability,392265661
