match,match_weight,repo_full_name,repo_html_url,repo_id
ZDI-20-712,0.5,k3vinlusec/R7000_httpd_BOF_CVE-2020-15416,https://github.com/k3vinlusec/R7000_httpd_BOF_CVE-2020-15416,302775759
