match,match_weight,repo_full_name,repo_html_url,repo_id
ZSL-2018-5473,8.664009703690868e-05,sepehrdaddev/packetstorm-exploits,https://github.com/sepehrdaddev/packetstorm-exploits,271076842
ZSL-2018-5473,0.0013020833333333333,zeroscience/advisory,https://github.com/zeroscience/advisory,73128257
