repo_id,repo_full_name,file,file_sha1,match
183372765,fauziahadhim/Exploit_Guard_Config,ProcessMitigation.xml,488d9e36f0fe6d06c13846af1ebe018558112f8c,CVE-2010-2744
183372765,fauziahadhim/Exploit_Guard_Config,ProcessMitigation.xml,488d9e36f0fe6d06c13846af1ebe018558112f8c,CVE-2016-7185
183372765,fauziahadhim/Exploit_Guard_Config,ProcessMitigation.xml,488d9e36f0fe6d06c13846af1ebe018558112f8c,CVE-2018-1004
183372765,fauziahadhim/Exploit_Guard_Config,ProcessMitigation.xml,488d9e36f0fe6d06c13846af1ebe018558112f8c,CVE-2018-8350
183372765,fauziahadhim/Exploit_Guard_Config,ProcessMitigation.xml,488d9e36f0fe6d06c13846af1ebe018558112f8c,CVE-2018-8420
183372765,fauziahadhim/Exploit_Guard_Config,ProcessMitigation.xml,488d9e36f0fe6d06c13846af1ebe018558112f8c,CVE-2018-8432
183372765,fauziahadhim/Exploit_Guard_Config,ProcessMitigation.xml,488d9e36f0fe6d06c13846af1ebe018558112f8c,CVE-2018-8494
183372765,fauziahadhim/Exploit_Guard_Config,ProcessMitigation.xml,488d9e36f0fe6d06c13846af1ebe018558112f8c,CVE-2018-8544
183372765,fauziahadhim/Exploit_Guard_Config,ProcessMitigation.xml,488d9e36f0fe6d06c13846af1ebe018558112f8c,CVE-2018-8553
183372765,fauziahadhim/Exploit_Guard_Config,ProcessMitigation.xml,488d9e36f0fe6d06c13846af1ebe018558112f8c,CVE-2016-7184
183372765,fauziahadhim/Exploit_Guard_Config,ProcessMitigation.xml,488d9e36f0fe6d06c13846af1ebe018558112f8c,CVE-2019-0756
183372765,fauziahadhim/Exploit_Guard_Config,ProcessMitigation.xml,488d9e36f0fe6d06c13846af1ebe018558112f8c,CVE-2019-0772
183372765,fauziahadhim/Exploit_Guard_Config,ProcessMitigation.xml,488d9e36f0fe6d06c13846af1ebe018558112f8c,CVE-2019-0790
183372765,fauziahadhim/Exploit_Guard_Config,ProcessMitigation.xml,488d9e36f0fe6d06c13846af1ebe018558112f8c,CVE-2019-0791
183372765,fauziahadhim/Exploit_Guard_Config,ProcessMitigation.xml,488d9e36f0fe6d06c13846af1ebe018558112f8c,CVE-2019-0792
183372765,fauziahadhim/Exploit_Guard_Config,ProcessMitigation.xml,488d9e36f0fe6d06c13846af1ebe018558112f8c,CVE-2019-0793
183372765,fauziahadhim/Exploit_Guard_Config,ProcessMitigation.xml,488d9e36f0fe6d06c13846af1ebe018558112f8c,CVE-2019-0794
183372765,fauziahadhim/Exploit_Guard_Config,ProcessMitigation.xml,488d9e36f0fe6d06c13846af1ebe018558112f8c,CVE-2019-0795
183372765,fauziahadhim/Exploit_Guard_Config,ProcessMitigation.xml,488d9e36f0fe6d06c13846af1ebe018558112f8c,CVE-2019-0842
183372765,fauziahadhim/Exploit_Guard_Config,ProcessMitigation.xml,488d9e36f0fe6d06c13846af1ebe018558112f8c,CVE-2019-0765
183372765,fauziahadhim/Exploit_Guard_Config,ProcessMitigation.xml,488d9e36f0fe6d06c13846af1ebe018558112f8c,CVE-2019-0845
183372765,fauziahadhim/Exploit_Guard_Config,ProcessMitigation.xml,488d9e36f0fe6d06c13846af1ebe018558112f8c,CVE-2016-3343
