repo_id,repo_full_name,file,file_sha1,match
105980506,siberas/CVE-2016-3309_Reloaded,CVE-2016-3309_Reloaded_Deadlock/CVE-2016-3309_Reloaded_Deadlock.vcxproj,11d7bff5fd0bfba2b3d3a24c2e0596c9d9dd9341,CVE-2016-3309
105980506,siberas/CVE-2016-3309_Reloaded,CVE-2016-3309_Reloaded_Palettes/CVE-2016-3309_Reloaded_Palettes.vcxproj.filters,32011ea9cf69a05172f4e67b0b5388d1ed0e4acb,CVE-2016-3309
105980506,siberas/CVE-2016-3309_Reloaded,CVE-2016-3309_Reloaded_Deadlock/CVE-2016-3309_Reloaded_Deadlock.vcxproj.filters,3d2893d7b542fa999c48a3e428558c756d2e39ed,CVE-2016-3309
105980506,siberas/CVE-2016-3309_Reloaded,CVE-2016-3309_Reloaded_Bitmaps/CVE-2016-3309_Reloaded_Bitmaps.vcxproj,4aee24c8e20029837576151e0fb9505fef766419,CVE-2016-3309
105980506,siberas/CVE-2016-3309_Reloaded,CVE-2016-3309_Reloaded.suo,79b1797e5489aa2f3d15bad16f138e395e6ad3a8,CVE-2016-3309
105980506,siberas/CVE-2016-3309_Reloaded,CVE-2016-3309_Reloaded_Deadlock/main_deadlock.cpp,969b9c78d0d18d253d5dba0ff4480a6f4f6a74b8,CVE-2016-3309
105980506,siberas/CVE-2016-3309_Reloaded,CVE-2016-3309_Reloaded_Palettes/CVE-2016-3309_Reloaded_Palettes.vcxproj,ae49459d154cbfbce8b5fe806e2dd4514d43413c,CVE-2016-3309
105980506,siberas/CVE-2016-3309_Reloaded,CVE-2016-3309_Reloaded_Bitmaps/CVE-2016-3309_Reloaded_Bitmaps.vcxproj.filters,b0bef83dad6f37105665b8ed6e5e029cfb967eb8,CVE-2016-3309
105980506,siberas/CVE-2016-3309_Reloaded,CVE-2016-3309_Reloaded.sln,b30852d0a30d49a99aa20672ee7478754ec149ce,CVE-2016-3309
105980506,siberas/CVE-2016-3309_Reloaded,CVE-2016-3309_Reloaded_Palettes/main_palettes.cpp,d64d03683a1c58bfb603c7d22061577a688943bf,CVE-2016-3309
105980506,siberas/CVE-2016-3309_Reloaded,CVE-2016-3309_Reloaded_Bitmaps/main_bitmaps.cpp,e6f7802043daad68ea008ce605853e4f695a4395,CVE-2016-3309
105980506,siberas/CVE-2016-3309_Reloaded,README.md,ef986dcbd3bb2d028f81e2fc541cf62872f7f3b5,CVE-2016-3309
105980506,siberas/CVE-2016-3309_Reloaded,_GITHUB_REPO_METADATA_,,CVE-2016-3309
