match,match_weight,repo_url,repo_full_name,repo_id
GPZ-1710,1.00000000,https://github.com/DCcurity/intro_v8_exploitation,DCcurity/intro_v8_exploitation,382435200
GPZ-1710,1.00000000,https://github.com/Dittozzz/browser-exploit-learning,Dittozzz/browser-exploit-learning,192021625
GPZ-1710,0.33333333,https://github.com/Zon8Research/v8-vulnerabilities,Zon8Research/v8-vulnerabilities,373976572
