match,match_weight,repo_full_name,repo_html_url,repo_id
MS11-062,6.285157600326828e-06,scmanjarrez/CVEScannerV2DB,https://github.com/scmanjarrez/CVEScannerV2DB,394995609
MS11-062,4.694835680751174e-05,offensive-security/exploitdb,https://github.com/offensive-security/exploitdb,14902556
MS11-062,8.664009703690868e-05,sepehrdaddev/packetstorm-exploits,https://github.com/sepehrdaddev/packetstorm-exploits,271076842
MS11-062,0.0002649006622516,hahwul/mad-metasploit,https://github.com/hahwul/mad-metasploit,102696209
MS11-062,0.002583979328165375,mikaelkall/HackingAllTheThings,https://github.com/mikaelkall/HackingAllTheThings,150547417
MS11-062,0.0034602076124567,asr511/windows-kernel-exploits,https://github.com/asr511/windows-kernel-exploits,400130573
MS11-062,0.0034602076124567,SecWiki/windows-kernel-exploits,https://github.com/SecWiki/windows-kernel-exploits,89315980
MS11-062,0.0034602076124567,mishmashclone/SecWiki-windows-kernel-exploits,https://github.com/mishmashclone/SecWiki-windows-kernel-exploits,225470403
MS11-062,0.02,yzddmr6/As-Exploits,https://github.com/yzddmr6/As-Exploits,312134883
MS11-062,0.027027027027027,godspeedcurry/ExploitTools,https://github.com/godspeedcurry/ExploitTools,265785289
MS11-062,0.0333333333333333,demilson/WindowsExploit,https://github.com/demilson/WindowsExploit,381191322
