match,match_weight,repo_url,repo_full_name,repo_id
ZDI-18-783,0.11111111,https://github.com/m00zh33/sploits,m00zh33/sploits,158767681
ZDI-18-783,0.09090909,https://github.com/niklasb/sploits,niklasb/sploits,166043035
