match,match_weight,repo_url,repo_full_name,repo_id
ICSA-10-301-01A,0.00030741,https://github.com/AlanFoster/metasploit-docs-spike,AlanFoster/metasploit-docs-spike,262667812
ICSA-10-301-01A,0.00026504,https://github.com/hahwul/mad-metasploit,hahwul/mad-metasploit,102696209
ICSA-10-301-01A,0.00021487,https://github.com/talentsec/metasploit,talentsec/metasploit,370253962
ICSA-10-301-01A,0.00021345,https://github.com/ru-faraon/metasploit-framework,ru-faraon/metasploit-framework,372254030
ICSA-10-301-01A,0.00021340,https://github.com/rapid7/metasploit-framework,rapid7/metasploit-framework,2293158
ICSA-10-301-01A,0.00004696,https://github.com/offensive-security/exploitdb,offensive-security/exploitdb,14902556
