match,match_weight,repo_full_name,repo_html_url,repo_id
MS09-004,4.694835680751174e-05,offensive-security/exploitdb,https://github.com/offensive-security/exploitdb,14902556
MS09-004,8.664009703690868e-05,sepehrdaddev/packetstorm-exploits,https://github.com/sepehrdaddev/packetstorm-exploits,271076842
MS09-004,0.0002133560913164,rapid7/metasploit-framework,https://github.com/rapid7/metasploit-framework,2293158
MS09-004,0.0002134016218523,ru-faraon/metasploit-framework,https://github.com/ru-faraon/metasploit-framework,372254030
MS09-004,0.0002148227712137,talentsec/metasploit,https://github.com/talentsec/metasploit,370253962
MS09-004,0.0002649006622516,hahwul/mad-metasploit,https://github.com/hahwul/mad-metasploit,102696209
MS09-004,0.0003074085459575,AlanFoster/metasploit-docs-spike,https://github.com/AlanFoster/metasploit-docs-spike,262667812
MS09-004,0.002583979328165375,mikaelkall/HackingAllTheThings,https://github.com/mikaelkall/HackingAllTheThings,150547417
MS09-004,0.0034602076124567,SecWiki/windows-kernel-exploits,https://github.com/SecWiki/windows-kernel-exploits,89315980
MS09-004,0.0034602076124567,mishmashclone/SecWiki-windows-kernel-exploits,https://github.com/mishmashclone/SecWiki-windows-kernel-exploits,225470403
MS09-004,0.0034602076124567,asr511/windows-kernel-exploits,https://github.com/asr511/windows-kernel-exploits,400130573
MS09-004,0.0037735849056603,alichtman/writeups,https://github.com/alichtman/writeups,196810793
MS09-004,0.0041152263374485,offensive-security/exploitdb-papers,https://github.com/offensive-security/exploitdb-papers,111840859
MS09-004,0.0058479532163742,AonCyberLabs/Windows-Exploit-Suggester,https://github.com/AonCyberLabs/Windows-Exploit-Suggester,21613236
MS09-004,0.0058479532163742,3hydraking/Windows-Exploit-Suggester-Python3,https://github.com/3hydraking/Windows-Exploit-Suggester-Python3,386444638
MS09-004,0.0058479532163742,evilmorty06/Windows-Exploit-Suggester-Functional,https://github.com/evilmorty06/Windows-Exploit-Suggester-Functional,375213138
MS09-004,0.0058479532163742,gotr00t0day/FindExploits,https://github.com/gotr00t0day/FindExploits,376345262
MS09-004,0.005847953216374269,kal1gh0st/Windows-Exploit,https://github.com/kal1gh0st/Windows-Exploit,350069482
MS09-004,0.0058823529411764,3hydraking/windows-exploit-suggester,https://github.com/3hydraking/windows-exploit-suggester,377846303
MS09-004,0.0066666666666666,0dff03e35e441de3084d705f632e8976/exploit_win,https://github.com/0dff03e35e441de3084d705f632e8976/exploit_win,385117277
MS09-004,0.0092592592592592,unkn0wnh4ckr/hackers-tool-kit,https://github.com/unkn0wnh4ckr/hackers-tool-kit,166695695
MS09-004,0.0129870129870129,lijiaxing1997/Gr33k,https://github.com/lijiaxing1997/Gr33k,247596607
MS09-004,0.0135135135135135,ym2011/POC-EXP,https://github.com/ym2011/POC-EXP,130572615
MS09-004,0.02,0x727/MetasploitCoop-Backend,https://github.com/0x727/MetasploitCoop-Backend,397159606
