match,match_weight,repo_full_name,repo_html_url,repo_id
VU#667480,1.1859582542694497e-05,scipag/vulscan,https://github.com/scipag/vulscan,84558222
VU#667480,8.664009703690868e-05,sepehrdaddev/packetstorm-exploits,https://github.com/sepehrdaddev/packetstorm-exploits,271076842
