match,match_weight,repo_full_name,repo_html_url,repo_id
OSVDB-63412,4.694835680751174e-05,offensive-security/exploitdb,https://github.com/offensive-security/exploitdb,14902556
OSVDB-63412,8.664009703690868e-05,sepehrdaddev/packetstorm-exploits,https://github.com/sepehrdaddev/packetstorm-exploits,271076842
OSVDB-63412,0.0002133560913164,rapid7/metasploit-framework,https://github.com/rapid7/metasploit-framework,2293158
OSVDB-63412,0.0002134016218523,ru-faraon/metasploit-framework,https://github.com/ru-faraon/metasploit-framework,372254030
OSVDB-63412,0.0002148227712137,talentsec/metasploit,https://github.com/talentsec/metasploit,370253962
OSVDB-63412,0.0002649006622516,hahwul/mad-metasploit,https://github.com/hahwul/mad-metasploit,102696209
OSVDB-63412,0.0003074085459575,AlanFoster/metasploit-docs-spike,https://github.com/AlanFoster/metasploit-docs-spike,262667812
OSVDB-63412,0.0048543689320388345,pedrib/PoC,https://github.com/pedrib/PoC,13247147
